Unnamed: 0,Topic,Sentiment,TweetId,TweetDate,TweetText,VADER_Score,VADER_Compound,VADER_Sentiment,SentiStrengthSentiment,SentiStrengthScore,BERTSentiment2,BERTDetails2,BERTSentiment3,BERTDetails3
1950,microsoft,negative,1.26758e+17,Wed Oct 19 20:34:13 +0000 2011,How #Apple eclipsed #Microsoft http://t.co/1fH0dFGj from @guardian,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.4076,  0.8706, -0.1979]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2635, -0.2434, -0.1864]], grad_fn=<AddmmBackward>)"
1951,microsoft,negative,1.26755e+17,Wed Oct 19 20:21:59 +0000 2011,This is kind of really creepy: Use your search engine the same way as @MileyCyrus would http://t.co/a050TG4L . . . #Microsoft,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[-0.0535,  0.6121, -0.5690]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.5262, -0.4197, -0.5768]], grad_fn=<AddmmBackward>)"
1952,microsoft,negative,1.26755e+17,Wed Oct 19 20:21:02 +0000 2011,Great time to be a family? #Microsoft #advertising enrages me. Again. http://t.co/pYT7vKRP,"{'neg': 0.166, 'neu': 0.592, 'pos': 0.243, 'compound': 0.3182}",0.3182,Positive,Negative,-1,Neutral,"tensor([[ 0.1803,  0.4756, -0.5487]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0876, -0.2366,  0.2594]], grad_fn=<AddmmBackward>)"
1953,microsoft,negative,1.26754e+17,Wed Oct 19 20:16:47 +0000 2011,"With #Windows 8, #Microsoft can't forget past antitrust issues http://t.co/z4jWLQVu","{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.1695}",0.1695,Positive,Negative,-1,Neutral,"tensor([[-0.3980,  0.1731, -0.3064]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.2047, -0.6174,  0.0084]], grad_fn=<AddmmBackward>)"
1954,microsoft,negative,1.2675e+17,Wed Oct 19 20:04:04 +0000 2011,"#Microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem ""acceptable""","{'neg': 0.098, 'neu': 0.735, 'pos': 0.167, 'compound': 0.1027}",0.1027,Positive,Negative,-1,Neutral,"tensor([[-0.0976,  1.2755, -0.3323]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3378, -0.0580,  0.1153]], grad_fn=<AddmmBackward>)"
1955,microsoft,negative,1.26748e+17,Wed Oct 19 19:55:05 +0000 2011,There is nothing like sitting in the workshop all day talking to #microsoft and having to talk to them again tomorrow + waiting for parts.,"{'neg': 0.081, 'neu': 0.919, 'pos': 0.0, 'compound': -0.2755}",-0.2755,Negative,Positive,1,Neutral,"tensor([[-0.1730,  0.4461, -0.1432]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4275, -0.2727,  0.3645]], grad_fn=<AddmmBackward>)"
1956,microsoft,negative,1.26748e+17,Wed Oct 19 19:54:34 +0000 2011,RT @InformationWeek: Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discu...,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.5719}",0.5719,Positive,Neutral,0,Neutral,"tensor([[-0.1861,  0.4928, -0.7124]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5701,  0.3998,  0.4751]], grad_fn=<AddmmBackward>)"
1957,microsoft,negative,1.26748e+17,Wed Oct 19 19:53:39 +0000 2011,"When #Microsoft broke the law it played ""victim"". Now it engages in racketeering, calls victims ""outlaws"" (""respect our IP"").","{'neg': 0.26, 'neu': 0.469, 'pos': 0.271, 'compound': 0.0772}",0.0772,Positive,Neutral,0,Neutral,"tensor([[-0.7048,  0.4766, -0.2913]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2149, -0.4863, -0.0338]], grad_fn=<AddmmBackward>)"
1958,microsoft,negative,1.26747e+17,Wed Oct 19 19:51:13 +0000 2011,I would be a lot happier if #Microsoft Word didn't freeze every 5 minutes.,"{'neg': 0.069, 'neu': 0.725, 'pos': 0.205, 'compound': 0.5027}",0.5027,Positive,Positive,2,Neutral,"tensor([[ 0.1701,  0.1801, -0.2399]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4825, -0.0652, -0.8030]], grad_fn=<AddmmBackward>)"
1959,microsoft,negative,1.26747e+17,Wed Oct 19 19:50:01 +0000 2011,"@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ;) .. but sorry I HATE WINDOWS PHONES :P","{'neg': 0.195, 'neu': 0.514, 'pos': 0.291, 'compound': 0.1819}",0.1819,Positive,Negative,-2,Neutral,"tensor([[-0.0290,  0.2567, -0.1739]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.0392, -0.0425, -0.1078]], grad_fn=<AddmmBackward>)"
1960,microsoft,negative,1.26745e+17,Wed Oct 19 19:40:58 +0000 2011,#Microsoft took 6 months to recruit Everson and 9 months to lose her to #Faceboook via Adweek http://t.co/l5mTm6Ig,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative,Negative,-1,Neutral,"tensor([[-0.2746,  0.2941,  0.1262]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3368, -0.1195, -0.6009]], grad_fn=<AddmmBackward>)"
1961,microsoft,negative,1.26744e+17,Wed Oct 19 19:39:51 +0000 2011,Comp crash #Microsoft :/ Wouldn't get this with an iMac -__-,"{'neg': 0.362, 'neu': 0.638, 'pos': 0.0, 'compound': -0.6249}",-0.6249,Negative,Neutral,0,Neutral,"tensor([[ 0.2833,  0.2220, -0.0480]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.3353,  0.4950,  0.2518]], grad_fn=<AddmmBackward>)"
1962,microsoft,negative,1.26744e+17,Wed Oct 19 19:38:50 +0000 2011,Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/Mn39R2vc,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.6114}",0.6114,Positive,Positive,1,Neutral,"tensor([[ 0.0244,  0.6394, -0.6773]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2623,  0.2709, -0.1317]], grad_fn=<AddmmBackward>)"
1963,microsoft,negative,1.26744e+17,Wed Oct 19 19:38:50 +0000 2011,Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/2iJK0VB3,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.6114}",0.6114,Positive,Positive,1,Neutral,"tensor([[-0.1038,  0.4799, -0.1659]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2913, -0.3122, -0.1026]], grad_fn=<AddmmBackward>)"
1964,microsoft,negative,1.26744e+17,Wed Oct 19 19:38:49 +0000 2011,Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/DFFkvnSJ,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.6114}",0.6114,Positive,Positive,1,Neutral,"tensor([[-0.4735,  0.2988,  0.3613]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.5927, -0.3589,  0.1232]], grad_fn=<AddmmBackward>)"
1965,microsoft,negative,1.26744e+17,Wed Oct 19 19:37:13 +0000 2011,#WindowsPhone7 would get a lot more blog and review love if #Microsoft provided a tool to grab screenshots. It's nearly impossible #wpt,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6369}",0.6369,Positive,Positive,1,Neutral,"tensor([[-0.0233,  0.9772, -0.3683]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4152, -0.0672, -0.0182]], grad_fn=<AddmmBackward>)"
1966,microsoft,negative,1.2674e+17,Wed Oct 19 19:23:54 +0000 2011,"RT @Saptha: When u dine with a customer u shoukd never explain abt solutions unless he ask , M$ never lean the concept #microsoft #fail","{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.6147}",-0.6147,Negative,Negative,-2,Neutral,"tensor([[-0.6398,  0.5276, -0.9313]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.1475, -0.0465, -0.5945]], grad_fn=<AddmmBackward>)"
1967,microsoft,negative,1.26739e+17,Wed Oct 19 19:17:55 +0000 2011,I hate #Microsoft PowerPoint!,"{'neg': 0.571, 'neu': 0.429, 'pos': 0.0, 'compound': -0.6114}",-0.6114,Negative,Negative,-4,Neutral,"tensor([[-0.1871,  0.9374, -0.6821]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3426, -0.0586, -0.2453]], grad_fn=<AddmmBackward>)"
1968,microsoft,negative,1.26731e+17,Wed Oct 19 18:45:39 +0000 2011,Is #Microsoft just another evil corporation? Beware when it comes to buying a #Windows8 PC http://t.co/QbgXXJMm,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6597}",-0.6597,Negative,Negative,-2,Neutral,"tensor([[ 0.2117,  0.8029, -0.3400]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4139, -0.1338, -0.0349]], grad_fn=<AddmmBackward>)"
1969,microsoft,negative,1.26731e+17,Wed Oct 19 18:44:59 +0000 2011,#skype is now part of stupid #microsoft it seems,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative,Negative,-1,Neutral,"tensor([[-0.1858,  0.4766, -0.3068]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1725,  0.4824, -0.1685]], grad_fn=<AddmmBackward>)"
1970,microsoft,negative,1.2673e+17,Wed Oct 19 18:43:44 +0000 2011,#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http://t.co/Xli2bR42,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.3675,  0.3735,  0.0919]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.6563, -0.1152, -0.3500]], grad_fn=<AddmmBackward>)"
1971,microsoft,negative,1.26728e+17,Wed Oct 19 18:33:46 +0000 2011,Apple + Microsoft...The Difference: How #Apple Eclipsed #Microsoft @PSFK: http://t.co/Rmi8oSMi #brand #brands #marketing #innovation,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.3818}",0.3818,Positive,Neutral,0,Neutral,"tensor([[-0.6767,  0.5716, -0.3183]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.5645, -0.3083,  0.0341]], grad_fn=<AddmmBackward>)"
1972,microsoft,negative,1.26727e+17,Wed Oct 19 18:30:30 +0000 2011,"#Microsoft knows how to kick off an opening, but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9XDdXN1w","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Negative,-1,Neutral,"tensor([[ 0.2360,  0.5223, -0.6930]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.7468,  0.3066,  0.3509]], grad_fn=<AddmmBackward>)"
1973,microsoft,negative,1.26726e+17,Wed Oct 19 18:28:36 +0000 2011,"RT @amarsanghera The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing, opinions…","{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.5106}",-0.5106,Negative,Negative,-2,Neutral,"tensor([[ 0.1114,  0.3170, -0.4982]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0043, -0.3380, -0.3659]], grad_fn=<AddmmBackward>)"
1974,microsoft,negative,1.26725e+17,Wed Oct 19 18:22:47 +0000 2011,"If #Apple came out with gaming console (ala Xbox 360) that blew the current players out of water, #Microsoft and #Sony would be in trouble","{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative,Negative,-1,Neutral,"tensor([[-0.3690,  0.4627, -0.7322]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.5246,  0.1898, -0.5102]], grad_fn=<AddmmBackward>)"
1975,microsoft,negative,1.26723e+17,Wed Oct 19 18:14:43 +0000 2011,"The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing, opinions? http://t.co/BlhHGOpo","{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.5106}",-0.5106,Negative,Negative,-2,Positive,"tensor([[-0.3747,  0.6244, -0.5506]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.2611, -0.3630, -0.3386]], grad_fn=<AddmmBackward>)"
1976,microsoft,negative,1.26722e+17,Wed Oct 19 18:11:16 +0000 2011,"If #Microsoft had more interoperability between their products (Xbox 360, Windows 7, Windows Phone 7, Zune) I'd be a Windows Phone user.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.3407,  0.6761, -0.8879]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 1.5797e-01,  5.0084e-01, -4.5724e-04]], grad_fn=<AddmmBackward>)"
1977,microsoft,negative,1.26721e+17,Wed Oct 19 18:05:52 +0000 2011,"#Microsoft - We put the ""backwards"" into backwards compatibility. #instantfollowback","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.2708,  0.3430, -0.7317]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2035, -0.4343,  0.0745]], grad_fn=<AddmmBackward>)"
1978,microsoft,negative,1.26719e+17,Wed Oct 19 18:00:16 +0000 2011,"Is #Nokia chief executive a #Microsoft mole? http://t.co/jkOTcrMb
Stephen Elop accused of destroying Nokia so Microsoft can buy it cheap.","{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.7003}",-0.7003,Negative,Neutral,0,Neutral,"tensor([[ 0.0177,  0.6511, -0.6684]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1699, -0.2459,  0.0893]], grad_fn=<AddmmBackward>)"
1979,microsoft,negative,1.26719e+17,Wed Oct 19 17:58:18 +0000 2011,#Microsoft #Dynamics #NAV is a cesspit. Extreme consultingware. To be avoided...,"{'neg': 0.178, 'neu': 0.667, 'pos': 0.156, 'compound': -0.0772}",-0.0772,Negative,Negative,-1,Neutral,"tensor([[ 0.2776,  0.2453, -1.1056]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5602, -0.4039,  0.2555]], grad_fn=<AddmmBackward>)"
1980,microsoft,negative,1.26717e+17,Wed Oct 19 17:50:15 +0000 2011,Wow. Lots of negative comments about #windows8 on the @BuildWindows8 blog. I sure hope #Microsoft is listening #keepthedesktop,"{'neg': 0.139, 'neu': 0.524, 'pos': 0.337, 'compound': 0.6486}",0.6486,Positive,Positive,1,Neutral,"tensor([[ 0.1586,  0.9057, -0.2319]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2643, -0.4012, -0.1967]], grad_fn=<AddmmBackward>)"
1981,microsoft,negative,1.26714e+17,Wed Oct 19 17:40:58 +0000 2011,"When u dine with a customer u shoukd never explain abt solutions unless he ask , M$ never lean the concept #microsoft #fail","{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.6147}",-0.6147,Negative,Negative,-2,Neutral,"tensor([[-0.3599,  0.6134, -0.7481]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0197, -0.0992,  0.0307]], grad_fn=<AddmmBackward>)"
1982,microsoft,negative,1.26712e+17,Wed Oct 19 17:31:35 +0000 2011,Distrust and angst amongst #Nokia employees against #Selop #Microsoft fixation. http://t.co/jkOTcrMb,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative,Negative,-1,Negative,"tensor([[-0.0254,  0.9232, -0.1633]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.8766,  0.0908, -0.1084]], grad_fn=<AddmmBackward>)"
1983,microsoft,negative,1.26705e+17,Wed Oct 19 17:04:30 +0000 2011,I am quickly falling in love with #Apple #iCloud. Finally a web-based solution to wave my old #Microsoft Outlook bye-bye,"{'neg': 0.064, 'neu': 0.677, 'pos': 0.259, 'compound': 0.7096}",0.7096,Positive,Positive,2,Neutral,"tensor([[-0.1383,  0.5191, -0.7823]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3692, -0.5441, -0.2218]], grad_fn=<AddmmBackward>)"
1984,microsoft,negative,1.26704e+17,Wed Oct 19 16:59:30 +0000 2011,"""Yeh behatreen samay hay parivar honeka"" says the #microsoft #ad in hindi. Preaching family values to indians? Get a local ad agency guys","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}",0.4019,Positive,Positive,1,Neutral,"tensor([[-0.0490, -0.1250, -0.8779]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3994,  0.2460,  0.0439]], grad_fn=<AddmmBackward>)"
1985,microsoft,negative,1.267e+17,Wed Oct 19 16:44:43 +0000 2011,"#BOFH excuse #447: According to #Microsoft, it's by design | #IFollowBack #Instantly","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.0772}",0.0772,Positive,Neutral,0,Neutral,"tensor([[ 0.0403,  0.7406, -0.7577]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3549, -0.5312,  0.0152]], grad_fn=<AddmmBackward>)"
1986,microsoft,negative,1.267e+17,Wed Oct 19 16:43:32 +0000 2011,"I sware to go, #windows and #microsoft will be the death of me...I don't know why I keep giving windows (cont) http://t.co/3rkOchzr","{'neg': 0.148, 'neu': 0.76, 'pos': 0.091, 'compound': -0.3612}",-0.3612,Negative,Negative,-2,Neutral,"tensor([[ 0.1443,  0.2614, -0.5585]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.6619,  0.3222,  0.2829]], grad_fn=<AddmmBackward>)"
1987,microsoft,negative,1.26692e+17,Wed Oct 19 16:11:56 +0000 2011,RT @EA_Jorge: I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsof ...,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.7003}",-0.7003,Negative,Negative,-2,Negative,"tensor([[-0.1654,  0.7073, -0.2593]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1354,  0.2289,  0.0773]], grad_fn=<AddmmBackward>)"
1988,microsoft,negative,1.26692e+17,Wed Oct 19 16:10:57 +0000 2011,Thanks again #microsoft for wasting more of my time. Apple&gt;windows http://t.co/GNy9G07B,"{'neg': 0.185, 'neu': 0.616, 'pos': 0.199, 'compound': 0.0516}",0.0516,Positive,Positive,1,Neutral,"tensor([[-0.2912,  0.9488, -0.1351]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.0233, -0.7549,  0.0485]], grad_fn=<AddmmBackward>)"
1989,microsoft,negative,1.2669e+17,Wed Oct 19 16:04:26 +0000 2011,"Dear #Microsoft, I should only have to hit the Windows update button *once* when manually running updates, not 4 or 5 times. #sysadmin","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3818}",0.3818,Positive,Positive,1,Negative,"tensor([[ 0.4098,  0.7905, -0.4669]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0558, -0.0220, -0.3383]], grad_fn=<AddmmBackward>)"
1990,microsoft,negative,1.26689e+17,Wed Oct 19 15:59:58 +0000 2011,"Totally unproductive day with no access to #Microsoft Excel or Word, aaargh! Will be working late tonight after hubby fixes. #fingerscrossed","{'neg': 0.09, 'neu': 0.776, 'pos': 0.134, 'compound': 0.2714}",0.2714,Positive,Negative,-3,Neutral,"tensor([[-0.0033,  0.7575, -0.0365]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.4472, -0.3039,  0.2920]], grad_fn=<AddmmBackward>)"
1991,microsoft,negative,1.26686e+17,Wed Oct 19 15:48:58 +0000 2011,RT @ManelFMartinez: How #Apple eclipsed #Microsoft http://t.co/IJ6XyDp3  #sun rise #in via @guardian,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.4044,  0.3117, -0.4565]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3667,  0.0260, -0.2503]], grad_fn=<AddmmBackward>)"
1992,microsoft,negative,1.26686e+17,Wed Oct 19 15:48:08 +0000 2011,How #Apple eclipsed #Microsoft http://t.co/IJ6XyDp3  #sun rise #in via @guardian,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.0317,  0.8572, -0.1315]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1592, -0.3305,  0.5548]], grad_fn=<AddmmBackward>)"
1993,microsoft,negative,1.26682e+17,Wed Oct 19 15:32:29 +0000 2011,I don't understand y @Google mail can work seamlessly in all browsers in all platforms and #Microsoft Exchg sucks n says you need IE6.,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.3612}",-0.3612,Negative,Negative,-1,Neutral,"tensor([[ 0.3617,  0.0854, -0.6391]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1168, -0.4327,  0.1497]], grad_fn=<AddmmBackward>)"
1994,microsoft,negative,1.26682e+17,Wed Oct 19 15:30:31 +0000 2011,#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative,Neutral,0,Neutral,"tensor([[-0.1050,  0.3417, -0.4132]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1762, -0.1731, -0.1726]], grad_fn=<AddmmBackward>)"
1995,microsoft,negative,1.26681e+17,Wed Oct 19 15:29:31 +0000 2011,"@nicholi57 @yuvalz @MobileBurn lets's wait and see if it interests ppl, #MeeGo does... No one likes #Microsoft, we are just forced fed WPs","{'neg': 0.264, 'neu': 0.666, 'pos': 0.07, 'compound': -0.6738}",-0.6738,Negative,Positive,2,Neutral,"tensor([[-0.2075,  1.0016, -0.4515]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1962, -0.1464, -0.1554]], grad_fn=<AddmmBackward>)"
1996,microsoft,negative,1.26681e+17,Wed Oct 19 15:26:30 +0000 2011,I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsoft #Xbox #Fail,"{'neg': 0.288, 'neu': 0.712, 'pos': 0.0, 'compound': -0.8519}",-0.8519,Negative,Negative,-2,Neutral,"tensor([[ 0.3523,  0.1707, -0.5218]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.0561, -0.3172,  0.4585]], grad_fn=<AddmmBackward>)"
1997,microsoft,negative,1.26679e+17,Wed Oct 19 15:20:33 +0000 2011,Interesting read - How #Apple eclipsed #Microsoft http://t.co/hFWpbMY6 via @guardian (cc: @elcheicon),"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",0.4019,Positive,Positive,1,Neutral,"tensor([[ 0.2254,  0.3312, -0.2668]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5478,  0.1376, -0.1024]], grad_fn=<AddmmBackward>)"
1998,microsoft,negative,1.26677e+17,Wed Oct 19 15:12:12 +0000 2011,"So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone.","{'neg': 0.12, 'neu': 0.813, 'pos': 0.067, 'compound': -0.3044}",-0.3044,Negative,Neutral,0,Neutral,"tensor([[ 0.0909,  0.7575, -0.3509]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.0724, -0.0460,  0.0779]], grad_fn=<AddmmBackward>)"
1999,microsoft,negative,1.26675e+17,Wed Oct 19 15:04:18 +0000 2011,#microsoft update is so slow  :(( http://t.co/37IGhGic,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.3937,  0.9759, -0.5282]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3200, -0.7856, -0.2548]], grad_fn=<AddmmBackward>)"
2000,microsoft,negative,1.26673e+17,Wed Oct 19 14:54:48 +0000 2011,Fuck #microsoft i love them to death but that red ring and no free xboxlive is killing me. #Sony all day :-\,"{'neg': 0.473, 'neu': 0.453, 'pos': 0.074, 'compound': -0.9337}",-0.9337,Negative,Neutral,0,Neutral,"tensor([[-0.1717,  0.4527, -0.0759]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2835,  0.4839, -0.1547]], grad_fn=<AddmmBackward>)"
2001,microsoft,negative,1.26672e+17,Wed Oct 19 14:51:38 +0000 2011,Fixing a pc that thinks it is 1601. I thought #Microsoft had the Y1.6K issue fixed already. #Techsupport,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.0944,  0.3298, -0.1713]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.0539,  0.3312, -0.2151]], grad_fn=<AddmmBackward>)"
2002,microsoft,negative,1.26668e+17,Wed Oct 19 14:36:51 +0000 2011,"http://t.co/PUJYV9c0 With friends like #Billgates and #steveballmet at #microsoft, who needs enemies ;-)","{'neg': 0.162, 'neu': 0.455, 'pos': 0.384, 'compound': 0.5267}",0.5267,Positive,Neutral,0,Neutral,"tensor([[-0.1063,  0.3191, -0.5155]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3239,  0.3502, -0.1033]], grad_fn=<AddmmBackward>)"
