,Unnamed: 0,Unnamed: 0.1,Tweet ID,Sentiment,Tweet,trinary_sentiment,Bert Sentiment,SentiStrength Sentiment,SentiStrength Score
1376,1376,19587,679325736071798000,neutral,@luchadora41 @rightsidenews in the end this may have lasted longer than Iran deal https://t.co/UowkUfwBeC,1,neutral,Neutral,0
1377,1377,13816,640356451853168000,negative,"""Kim Davis:""""I have no doubt your opinion of me may have been swayed by the liberal media gotchyas...there is a war on Christians in America.""""""",0,neutral,Negative,-2
1378,1378,7402,634923392253173000,positive,"""@JacksonsRadio Happy Friday yall.....can u play """"feel it boy"""" by Janet Jackson ft Beenie man &amp; then nthin (compares to you) by the Jacksons.""",2,positive,Neutral,0
1379,1379,9883,637614000461729000,positive,"""Haven't had breakfast yet, but we have already spotted Chuck Norris at the 16th Ave Church #restoringunity #NeverAgainIsNow""",2,neutral,Neutral,0
1380,1380,19,620045069605691000,neutral,Donald Trump: 'I will not be able to attend the Miss USA pageant tomorrow night because I am https://t.co/HY5h78L0IB #breaking-news,1,neutral,Positive,1
1381,1381,7527,635123696584273000,positive,Wishing Sunday was today. #SummerSlam Someone's going to hell tomorrow night. Either Brock Lesnar or Undertaker.,2,negative,Negative,-1
1382,1382,7821,635533953026400000,positive,Getting @WWE pay-per-view tonight for 1st time in long time. @SummerSlam will be cool.The Undertaker vs Brock Lesnar! http://t.co/4gdLqHmcbt,2,positive,Positive,1
1383,1383,10666,638189645155672000,neutral,Yeah that's just what I wanted...hearing about Kanye West non-stop heading into a Monday. #not,1,neutral,Neutral,0
1384,1384,9098,636757616224415000,negative,"""@mikeFAIL haha """"the thing is good sir, tomorrow Caitlyn Jenner will be a woman, but you will still be an idiot."""" http://t.co/kLfMPwscWS""",0,neutral,Negative,-1
1385,1385,10961,638363004065742000,neutral,I've always been slow at reading books. Currently trying to power through the rest of Paper Towns as I'm seeing the film tomorrow,1,negative,Neutral,0
1386,1386,12519,639489438742151000,negative,"""@PlayStation my PS4 died last night. I press the power button once it beeps, nothing happens. 2nd time beeps blue light comes on but nothing""",0,neutral,Neutral,0
1387,1387,6063,632981130132721000,neutral,"""REVIEW: PHI @ MIL B1-2o: Phillies challenged (play at 1st), call on the field was overturned: Ryan Braun grounds out, shortstop Freddy ...""",1,neutral,Negative,-1
1388,1388,6667,633811538025967000,neutral,@theweeknd: lonely star life of the party thursday the zone the birds part 1 and 2  gone rolling stone and heaven or las vegas 4 years old,1,neutral,Neutral,0
1389,1389,1397,623833340819288000,positive,"""@KensingtonRoyal Happy Birthday, Prince George! May your day be filled with love, laughter and happiness.""",2,positive,Positive,2
1390,1390,5610,632152634523152000,neutral,Not sure if it's 14 august or Eid ul fitar.,1,neutral,Neutral,0
1391,1391,20606,681778170706657000,positive,Okay here's a thing July 21 2015 is the day when Justin Bieber FOLLOWED ME and I wont ever forget that date like EVER!,2,positive,Positive,2
1392,1392,3226,627586771312857000,positive,"""@SurlyNurseJoy New Iron Maiden album on the 4th of September~ Has their longest eversong on it, which is why that reminded me.""",2,positive,Neutral,0
1393,1393,13451,640166671047483000,neutral,"""#KatyPerry #Fashion One of the Boys by Katy Perry (Memory Card, Nov-2008, Aaom) http://t.co/9n4LoQlLI0 #Bestseller #Buy""",1,neutral,Neutral,0
1394,1394,18591,676415293225242000,positive,"""Will Saint West Be Kim Kardashian &amp; Kanye West's LAST Child?! Deets HERE!: Say it ain't so! On Monday, it was ... https://t.co/eSlfcFa806""",2,neutral,Positive,1
1395,1395,2153,625204323207680000,neutral,"""Court may will think over the Yakub's plea, but just B'coz of @asadowaisi &amp; @BeingSalmanKhan the matter becomes communal.""",1,neutral,Neutral,0
1396,1396,5549,632046974641045000,positive,Song #2 Friday by Ice Cube Just came on and automatically started rapping it haha white ppl aren't ready!,2,neutral,Positive,2
1397,1397,12235,639241991084199000,positive,"""Zack, South FL, Beetus behaved, I wish it was tomorrow night. There's a prerelease party for Iron Maiden's new album.  #dsma""",2,positive,Neutral,0
1398,1398,5059,631192656513773000,neutral,"""Ice Cube's character (played by his son) is wearing a 15,000 jerry curl wig in the movie which premiers this Fri.... http://t.co/NIL4QfdPG0""",1,neutral,Neutral,0
1399,1399,17123,668248061383020000,positive,"""@OfThunderAesir without nerves. So, when Thor left the room he sat there. And waited.   It didn't take long for them to roll out the big +""",2,neutral,Neutral,0
1400,1400,13000,639845723626934000,positive,Let's be positive about Super Eagles game tomorrow.,2,positive,Positive,2
1401,1401,6831,634175612807159000,neutral,Convinced someone that Ice Cube wrote the song Friday by Rebecca Black hahahaha,1,neutral,Positive,1
1402,1402,18475,676089405837307000,neutral,When you OD on extra strength Tylenol and watch Twilight with squad cuz #Sunday @nora_arthur @ViggieSmalls_,1,neutral,Neutral,0
1403,1403,17745,673440114735865000,positive,"""Top Gear will return to the BBC on Sunday 8 May 2016, its new presenter Chris Evans has said https://t.co/r8eSOARLkv""",2,neutral,Neutral,0
1404,1404,9645,637368152033263000,positive,Im doing a cover of act like you love me tomorrow with Shawn of course. Im gong to try to make it the best i can.,2,positive,Positive,2
1405,1405,19459,678950415656857000,neutral,If my The Vamps exclusive @Walmart album isn't ready for pick up today like it says I will riot! Been waiting since Dec 4 for it,1,neutral,Positive,2
1406,1406,14452,640764327448834000,neutral,How to watch Federer and Murray on Monday at the 2015 US Open: Roger Federer will look to punch his ticket to ... http://t.co/qLiTylyRfK,1,neutral,Negative,-1
1407,1407,2315,625593223377985000,neutral,Legendary wrestler Hulk Hogan issued an apology Friday after the National Enquirer released a transcript of statements he made that,1,neutral,Neutral,0
1408,1408,11316,638545226273964000,negative,why is nero so ridiculously gay for dante the world may never know,0,negative,Negative,-2
1409,1409,1647,624080850754232000,negative,#WhitePeople tag is like watching Sharknado in the 3rd dimension.,0,positive,Positive,1
1410,1410,15959,641592419876646000,neutral,Free Meditation &amp; Yoga  just show up  we start at 7.30pm every Tuesday #Brighton - http://t.co/Ymg3xU4GWZ http://t.co/t6GYPP0xSu,1,neutral,Neutral,0
1411,1411,3894,629156213272350000,positive,I'm so happy; I'm going to see PAPER TOWNS tomorrow!,2,positive,Positive,2
1412,1412,9192,636908530394660000,positive,im really happy tht Shawn won at the TCA on the 16th of August  im proud of him. http://t.co/TdeF7Bk19C,2,positive,Positive,1
1413,1413,259,621039806047350000,positive,I may not be Miss USA but I am still Miss Minnesota USA! I am looking forward to the appearances I have coming up!! #bemorethanpretty,2,positive,Positive,2
1414,1414,9931,637666672992718000,neutral,David Wright is not in the Mets starting lineup for Saturday's game against the Red Sox.  #Mets,1,neutral,Negative,-1
1415,1415,8679,636295928920567000,negative,It never not being fun to see Brock Lesnar kill people &amp; loving Heyman's promo with one problem http://t.co/Kxr2yb69ze #RAW,0,neutral,Positive,2
1416,1416,14668,640926801594859000,neutral,"""@KonohasHokage - Before the smoke had fully cleared, the 4th appears directly behind Naruto, rasengans aimed straight towards his face. -""",1,neutral,Neutral,0
1417,1417,3059,627097207464980000,neutral,does anybody want 2 tickets to go see Zac Brown Band on August 15? 100$ for the both of them. DM me or Jimmy if you're interested!!,1,neutral,Positive,2
1418,1418,6352,633382179112808000,neutral,Fiorina Urges Republicans to Face Reality on Iran Deal: White House hopeful Carly Fiorina said Monday it's tim... http://t.co/cR38URJMxV,1,neutral,Positive,1
1419,1419,5570,632070427171532000,negative,If them fucking Muslims blow a bomb up in London tomorrow then we need to get the lot out of the UK fucking ship them all back #VJday,0,negative,Negative,-1
1420,1420,900,623054410260856000,positive,Calling all progressives: help us reform the welfare state - George Osborne: http://t.co/Zkv2FCYAgf,2,neutral,Neutral,0
1421,1421,8710,636327700051927000,negative,OMG Im so tired. Before I was looking forward to Big Brother. I just realized its only Tuesday. I thought it was Wednesday.  Doh,0,neutral,Neutral,0
1422,1422,10289,637994967034564000,neutral,"""@1DCrew_PHIL: NEW Harry, Louis, Niall, and Liam backstage with fans at #OTRADetroit (AUG 29, 2015). #70 http://t.co/EJwQMSNIe6""",1,neutral,Neutral,0
1423,1423,8545,636146133413326000,neutral,"""Today in Beatles History (April 18, 1963):  Paul McCartney meets his future girlfriend Jane Asher for the first time.""",1,neutral,Neutral,0
1424,1424,2794,626534657815789000,negative,Yakub's Mercy plea has been rejected.  May you be served justice in here after.  #YakubMemon,0,negative,Negative,-1
1425,1425,5446,631915276653596000,positive,#Jays David Price on the bump tomorrow with his #WinningAttitude  David throws the ball and dares you to hit it and that's how he wins!,2,positive,Positive,2
1426,1426,18306,675595275931635000,neutral,"""Curtis, what was that false alarm in late July??? Or the gook   Something is being prepared..""",1,negative,Negative,-2
1427,1427,16114,660307580930031000,neutral,"""if YoVentura had done what @mets Thor did on the 1st pitch to Esky he would have been villainized. Instead, Thor is a hero. #GoRoyals""",1,positive,Neutral,0
1428,1428,8608,636217767490928000,neutral,Had a cameo in the columnist seat Monday night. Here's my perspective on David Wright's return: http://t.co/Hw5b2p0AtY,1,neutral,Neutral,0
1429,1429,1911,624601038486528000,positive,This morning there was no traffic and the person in front of me at dunkin paid for my drink :) happy friday!!,2,positive,Positive,2
1430,1430,6428,633454632061157000,neutral,"""If Brock Lesnar wins this Sunday, im going to F5 Annie through the coffee table... #SummerSlam""",1,neutral,Neutral,0
1431,1431,18599,676445589261918000,negative,"""@yulisasome In 5th grade I fell down some stairs, fractured my left leg, got a concussion. The next day I bought the full Twilight series""",0,negative,Negative,-1
1432,1432,15847,641479770849562000,negative,"""@CoreyPandolph I sat in the old Yankees' bleachers pre-2003 in Red Sox shit, and I would never make anyone carry me and slow ped. traffic.""",0,negative,Negative,-1
1433,1433,18020,674664356416720000,neutral,@denofgeek @andydiggle the 3rd of Chris Evans 8 Comic book Super Hero franchises.,1,positive,Neutral,0
1434,1434,11444,638641966167818000,neutral,@TicketmasterUK my car park ticket for Foo Fighters on Saturday hasn't been posted yet. What's going on?,1,neutral,Neutral,0
1435,1435,11313,638545001803214000,neutral,*sends bae video of drake looking at nicki like she the sun* why u dont look at me like that,1,neutral,Positive,1
1436,1436,9658,637383571116703000,positive,"""Paul Rudd stars as ANT-MAN, showing tonight, tomorrow and Sunday. Rated PG-13. Showtimes are at 7:15 each night.... http://t.co/pyfw5j7Su9""",2,positive,Neutral,0
1437,1437,19861,680096757397741000,neutral,"""me and my sister told my mum we didn't get Justin Bieber tickets, and I've wrapped them up, and tomorrow we're gonna act like she got them""",1,neutral,Positive,1
1438,1438,11747,638878339952975000,positive,"""Also I may not know Nicki, but I trust her. - @megan_ford1 as we discuss Nicki Minaj @ the VMAs""",2,neutral,Positive,1
1439,1439,5508,631996074685767000,neutral,Part of me wants to audition for Big Brother next season just to pretend I'm mentally stable enough to last. And then get kicked out 1st =/,1,neutral,Negative,-1
1440,1440,3728,628733158201036000,neutral,"""Kris Bryant is having a rough week, and it's on Tuesday. #Cubs""",1,neutral,Negative,-1
1441,1441,2789,626524521407778000,neutral,Each of Yakub's family member will file mercy petitions at the gap of 13 days each.  https://t.co/nggWZvYXcJ,1,neutral,Neutral,0
1442,1442,1632,624069797316177000,positive,Here's a photo of Prince George eating the future Queen of England's hair. Happy Thursday. @9NewsPerth #Royals http://t.co/QodKtbnxYF,2,positive,Positive,1
1443,1443,2608,626264404430983000,positive,Going to see Paper Towns tomorrow before dance with meh bestie!! So hyped!! @PaperTownsMovie #PaperTownsMovie,2,positive,Positive,1
1444,1444,3488,628235608268386000,neutral,@ClayTravisBGID I like your work but that Money May V. Rousey is ludicrous. I couldn't even finish reading it.,1,negative,Negative,-1
1445,1445,10026,637734038749343000,neutral,Black Ops III Beta looked a lot better on PS4 than on Xbox One. I hope that isn't the case come November.,1,neutral,Positive,2
1446,1446,4618,630517857244188000,positive,"""Man! Frank Gifford died. I was too young to remember his playing days, but he was a gem on Monday Night Football. #RIPFrankGifford""",2,positive,Positive,1
1447,1447,200,620721131817988000,neutral,"""@diversemind sorry about that, I didn't see it! I'm going to peep the article, are you gonna buy """"Watchman"""" tomorrow? And yes by the way.""",1,neutral,Negative,-2
1448,1448,2189,625312383947403000,negative,"""@TaraReid    Sharknado without Tara Reid is just not Sharknado , might as well call it nonado if no April #AprilLives #Sharknado3""",0,neutral,Neutral,0
1449,1449,17367,671005186362613000,positive,Chris Evans as Captain America stands tall against the Age of Ultron! In theaters May 1. https://t.co/ajvhiLpvj3,2,positive,Negative,-2
1450,1450,16254,661908685007036000,neutral,George Harrison was a customer: Storied Staten Island guitar store may close if it can't find a buyer https://t.co/7ffPb8rWOo @crainsnewyork,1,neutral,Neutral,0
1451,1451,15008,641040487655317000,negative,Murray misses a good chance to break at the start of the 4th. Sloppy along with a brilliant shot from Anderson denies the break. #USOpen,0,neutral,Negative,-1
1452,1452,640,622819444344143000,positive,Incredible performance from Paul Dunne ! What a feeling walking up the 18th at St. Andrews as leader must be! #TheOpen,2,positive,Positive,1
